"","follower_count","following_count","account_language","tweet_client_name","is_retweet","reply_count","like_count","retweet_count","numcaracter","account_creation_year","account_creation_month","tweet_hour"
"471",8685,1451,1,4,2,0,0,0,142,2015,1,3
"472",3051,271,1,6,2,0,0,0,142,2017,12,10
"473",7566,4526,1,4,2,0,0,0,157,2017,3,3
"474",38,3,1,11,2,0,0,0,124,2015,10,0
"475",1538,93,1,14,2,0,0,0,147,2013,6,10
"476",7,31,3,11,1,0,0,0,58,2011,5,18
"477",4989,4418,1,4,2,0,0,0,134,2015,8,15
"478",3051,271,1,2,2,0,0,0,76,2017,12,22
"479",289,36,1,4,1,0,0,0,87,2010,3,9
"480",8685,1451,1,4,2,0,0,0,139,2015,1,1
"481",4989,4418,1,4,2,0,0,0,175,2015,8,1
"482",8685,1451,1,4,2,0,0,0,94,2015,1,6
"483",8685,1451,1,4,1,0,3,2,140,2015,1,0
"484",105,95,1,13,2,0,0,0,142,2015,3,3
"485",8685,1451,1,4,2,0,0,0,140,2015,1,16
"486",8685,1451,1,4,1,0,1,0,36,2015,1,7
"487",3020,2518,1,4,2,0,0,0,145,2017,6,0
"488",8685,1451,1,4,2,0,0,0,145,2015,1,1
"489",289,36,1,15,1,0,0,0,107,2010,3,6
"490",8685,1451,1,4,1,7,3,0,45,2015,1,19
"491",8685,1451,1,4,2,0,0,0,125,2015,1,23
"492",8685,1451,1,4,2,0,0,0,142,2015,1,6
"493",8685,1451,1,4,1,0,1,0,113,2015,1,5
"494",8685,1451,1,4,2,0,0,0,46,2015,1,10
"495",8685,1451,1,4,2,0,0,0,134,2015,1,19
"496",3051,271,1,2,1,0,0,0,94,2017,12,3
"497",8685,1451,1,4,2,0,0,0,148,2015,1,15
"498",3051,271,1,2,2,0,0,0,82,2017,12,3
"499",8685,1451,1,4,2,0,0,0,142,2015,1,9
"500",8685,1451,1,4,2,0,0,0,149,2015,1,19
"501",8685,1451,1,4,1,0,3,1,138,2015,1,16
"502",19845,808,1,5,1,0,0,0,144,2015,11,17
"503",8685,1451,1,4,2,0,0,0,51,2015,1,3
"504",3051,271,1,2,2,0,0,0,142,2017,12,16
"505",8685,1451,1,4,2,0,0,0,98,2015,1,2
"506",7566,4526,1,4,2,0,0,0,187,2017,3,2
"507",4989,4418,1,4,2,0,0,0,141,2015,8,7
"508",3051,271,1,2,2,0,0,0,142,2017,12,6
"509",1538,93,1,1,1,0,0,0,140,2013,6,14
"510",3388,5082,2,1,2,0,0,0,148,2017,12,7
"511",8685,1451,1,4,2,0,0,0,101,2015,1,3
"512",8685,1451,1,4,2,0,0,0,118,2015,1,0
"513",3051,271,1,2,1,0,0,0,35,2017,12,1
"514",8685,1451,1,4,2,0,0,0,134,2015,1,16
"515",3051,271,1,6,2,0,0,0,44,2017,12,8
"516",8685,1451,1,4,1,1,4,4,122,2015,1,21
"517",3051,271,1,2,1,0,0,0,88,2017,12,3
"518",8685,1451,1,4,2,0,0,0,142,2015,1,2
"519",8685,1451,1,4,2,0,0,0,141,2015,1,0
"520",1538,93,1,9,2,0,0,0,50,2013,6,0
"521",4989,4418,1,4,2,0,0,0,142,2015,8,1
"522",7566,4526,1,4,2,0,0,0,182,2017,3,4
"523",8685,1451,1,4,2,0,0,0,107,2015,1,2
"524",8685,1451,1,4,2,0,0,0,131,2015,1,3
"525",3051,271,1,2,2,0,0,0,142,2017,12,23
"526",8685,1451,1,4,2,0,0,0,142,2015,1,6
"527",8685,1451,1,4,2,0,0,0,104,2015,1,0
"528",8685,1451,1,4,2,0,0,0,142,2015,1,3
"529",3051,271,1,2,1,0,0,0,40,2017,12,20
"530",8685,1451,1,4,2,0,0,0,124,2015,1,22
"531",3051,271,1,2,2,0,0,0,46,2017,12,0
"532",8685,1451,1,4,2,0,0,0,125,2015,1,2
"533",8685,1451,1,4,2,0,0,0,105,2015,1,7
"534",8685,1451,1,4,1,1,7,8,195,2015,1,9
"535",8685,1451,1,4,2,0,0,0,137,2015,1,15
"536",3051,271,1,1,2,0,0,0,136,2017,12,7
"537",8685,1451,1,4,2,0,0,0,39,2015,1,23
"538",8685,1451,1,4,2,0,0,0,142,2015,1,19
"539",8685,1451,1,4,2,0,0,0,135,2015,1,1
"540",8685,1451,1,4,2,0,0,0,142,2015,1,5
"541",8685,1451,1,4,2,0,0,0,142,2015,1,3
"542",3020,2518,1,4,2,0,0,0,227,2017,6,17
"543",8685,1451,1,4,2,0,0,0,142,2015,1,6
"544",8685,1451,1,4,2,0,0,0,142,2015,1,0
"545",1538,93,1,1,2,0,0,0,142,2013,6,16
"546",3051,271,1,2,2,0,0,0,123,2017,12,16
"547",8685,1451,1,4,2,0,0,0,142,2015,1,19
"548",8685,1451,1,4,2,0,0,0,103,2015,1,0
"549",8685,1451,1,4,2,0,0,0,44,2015,1,20
"550",8685,1451,1,4,2,0,0,0,133,2015,1,8
"551",8685,1451,1,4,2,0,0,0,142,2015,1,20
"552",1538,93,1,1,2,0,0,0,142,2013,6,16
"553",8685,1451,1,4,2,0,0,0,109,2015,1,16
"554",7566,4526,1,4,2,0,0,0,142,2017,3,1
"555",8685,1451,1,4,2,0,0,0,146,2015,1,19
"556",8685,1451,1,4,2,0,0,0,144,2015,1,4
"557",1538,93,1,11,2,0,0,0,84,2013,6,0
"558",3051,271,1,2,1,0,0,0,35,2017,12,7
"559",88,128,1,13,2,0,0,0,142,2015,3,12
"560",119,116,1,1,2,0,0,0,142,2014,5,1
"561",8685,1451,1,4,2,0,0,0,142,2015,1,8
"562",3051,271,1,6,2,0,0,0,45,2017,12,21
"563",8685,1451,1,4,1,0,0,0,123,2015,1,4
"564",3051,271,1,6,2,0,0,0,142,2017,12,9
"565",8685,1451,1,4,2,0,0,0,149,2015,1,7
"566",4989,4418,1,4,2,0,0,0,142,2015,8,17
"567",1538,93,1,11,2,0,0,0,142,2013,6,22
"568",3051,271,1,2,1,0,0,0,39,2017,12,0
"569",8685,1451,1,4,2,0,0,0,141,2015,1,10
"570",8685,1451,1,4,2,0,0,0,151,2015,1,6
"571",4989,4418,1,4,1,0,0,0,70,2015,8,0
"572",8685,1451,1,4,2,0,0,0,96,2015,1,7
"573",3051,271,1,2,1,0,0,0,35,2017,12,2
"574",3051,271,1,2,2,0,0,0,61,2017,12,4
"575",8685,1451,1,4,2,0,0,0,38,2015,1,7
"576",4989,4418,1,4,2,0,0,0,37,2015,8,0
"577",7566,4526,1,4,2,0,0,0,201,2017,3,20
"578",8685,1451,1,4,2,0,0,0,153,2015,1,14
"579",8685,1451,1,4,2,0,0,0,142,2015,1,21
"580",8685,1451,1,4,2,0,0,0,142,2015,1,14
"581",8685,1451,1,4,1,0,2,0,160,2015,1,2
"582",3051,271,1,2,2,0,0,0,146,2017,12,7
"583",8685,1451,1,4,1,0,1,0,132,2015,1,3
"584",3051,271,1,2,2,0,0,0,143,2017,12,16
"585",3051,271,1,2,2,0,0,0,95,2017,12,7
"586",8685,1451,1,4,2,0,0,0,88,2015,1,9
"587",7566,4526,1,4,2,0,0,0,142,2017,3,0
"588",8685,1451,1,4,1,0,1,1,33,2015,1,1
"589",8685,1451,1,4,2,0,0,0,142,2015,1,1
"590",3051,271,1,2,1,0,0,0,45,2017,12,1
"591",8685,1451,1,4,2,0,0,0,142,2015,1,7
"592",3051,271,1,2,1,1,0,0,32,2017,12,7
"593",8685,1451,1,4,2,0,0,0,142,2015,1,19
"594",289,36,1,4,1,0,0,0,23,2010,3,18
"595",1538,93,1,1,2,0,0,0,142,2013,6,21
"596",1538,93,1,1,2,0,0,0,136,2013,6,23
"597",3051,271,1,1,2,0,0,0,146,2017,12,19
"598",3051,271,1,2,2,0,0,0,140,2017,12,3
"599",1538,93,1,11,2,0,0,0,142,2013,6,16
"600",2520,2574,2,1,1,0,0,0,81,2018,1,7
"601",8685,1451,1,4,2,0,0,0,142,2015,1,9
"602",7566,4526,1,4,2,0,0,0,146,2017,3,2
"603",8685,1451,1,4,2,0,0,0,76,2015,1,20
"604",3051,271,1,2,2,0,0,0,142,2017,12,8
"605",4989,4418,1,4,2,0,0,0,87,2015,8,14
"606",1538,93,1,1,2,0,0,0,145,2013,6,0
"607",124,241,1,1,1,0,0,0,60,2014,5,1
"608",3051,271,1,2,2,0,0,0,119,2017,12,20
"609",3051,271,1,2,2,0,0,0,142,2017,12,8
"610",7566,4526,1,4,2,0,0,0,142,2017,3,7
"611",8685,1451,1,4,2,0,0,0,142,2015,1,18
"612",8685,1451,1,4,2,0,0,0,117,2015,1,23
"613",8685,1451,1,4,2,0,0,0,90,2015,1,21
"614",4989,4418,1,4,2,0,0,0,152,2015,8,19
"615",7566,4526,1,4,2,0,0,0,118,2017,3,8
"616",7566,4526,1,4,2,0,0,0,177,2017,3,18
"617",8685,1451,1,4,2,0,0,0,134,2015,1,2
"618",7566,4526,1,4,2,0,0,0,142,2017,3,5
"619",8685,1451,1,4,2,0,0,0,68,2015,1,23
"620",7566,4526,1,4,2,0,0,0,142,2017,3,4
"621",8685,1451,1,4,2,0,0,0,148,2015,1,0
"622",8685,1451,1,4,2,0,0,0,118,2015,1,3
"623",3051,271,1,2,2,0,0,0,142,2017,12,6
"624",8685,1451,1,4,2,0,0,0,47,2015,1,23
"625",3051,271,1,6,2,0,0,0,103,2017,12,4
"626",3051,271,1,2,2,0,0,0,87,2017,12,4
"627",8685,1451,1,4,2,0,0,0,62,2015,1,6
"628",102,164,1,1,1,0,0,0,67,2015,3,22
"629",7566,4526,1,4,1,0,0,0,61,2017,3,0
"630",3051,271,1,1,2,0,0,0,142,2017,12,7
"631",8685,1451,1,4,2,0,0,0,142,2015,1,20
"632",8685,1451,1,4,2,0,0,0,142,2015,1,10
"633",3051,271,1,2,1,0,0,0,381,2017,12,1
"634",56,79,1,16,2,0,0,0,124,2015,3,6
"635",7566,4526,1,1,1,1,0,2,83,2017,3,7
"636",8685,1451,1,4,1,0,2,2,93,2015,1,12
"637",3051,271,1,2,1,0,0,0,33,2017,12,2
"638",8685,1451,1,4,1,0,0,0,31,2015,1,6
"639",106,120,1,1,1,0,0,0,28,2013,8,15
"640",8685,1451,1,4,2,0,0,0,120,2015,1,0
"641",8685,1451,1,4,2,0,0,0,115,2015,1,5
"642",7566,4526,1,4,1,3,26,33,195,2017,3,9
"643",2520,2574,2,1,1,0,0,0,75,2018,1,14
"644",8685,1451,1,4,1,0,0,0,50,2015,1,23
"645",103,101,1,1,1,0,0,1,84,2013,8,2
"646",8685,1451,1,4,2,0,0,0,142,2015,1,4
"647",8685,1451,1,4,2,0,0,0,66,2015,1,20
"648",8685,1451,1,4,1,0,0,0,165,2015,1,7
"649",8685,1451,1,4,1,0,0,0,73,2015,1,2
"650",3051,271,1,2,1,0,0,0,27,2017,12,2
"651",8685,1451,1,4,2,0,0,0,142,2015,1,23
"652",8685,1451,1,4,2,0,0,0,135,2015,1,15
"653",3051,271,1,2,1,0,1,0,30,2017,12,7
"654",6346,2465,1,1,1,1,27,6,134,2018,3,2
"655",8685,1451,1,4,2,0,0,0,138,2015,1,2
"656",8685,1451,1,4,2,0,0,0,53,2015,1,0
"657",8685,1451,1,4,2,0,0,0,139,2015,1,5
"658",3051,271,1,2,1,0,0,0,314,2017,12,16
"659",8685,1451,1,4,2,0,0,0,129,2015,1,23
"660",4989,4418,1,4,2,0,0,0,142,2015,8,21
"661",3051,271,1,2,1,0,0,0,33,2017,12,0
"662",8685,1451,1,4,2,0,0,0,175,2015,1,23
"663",3051,271,1,6,2,0,0,0,142,2017,12,0
"664",8685,1451,1,4,2,0,0,0,141,2015,1,19
"665",7566,4526,1,4,2,0,0,0,142,2017,3,3
"666",3739,4633,1,4,2,0,0,0,74,2017,4,10
"667",1538,93,1,1,1,1,0,0,31,2013,6,20
"668",7566,4526,1,4,2,0,0,0,157,2017,3,13
"669",8685,1451,1,4,2,0,0,0,144,2015,1,14
"670",7566,4526,1,4,1,1,36,67,197,2017,3,19
"671",8685,1451,1,4,2,0,0,0,142,2015,1,20
"672",7566,4526,1,4,2,0,0,0,148,2017,3,23
"673",8685,1451,1,4,2,0,0,0,84,2015,1,20
"674",8685,1451,1,4,2,0,0,0,142,2015,1,7
"675",7566,4526,1,4,2,0,0,0,142,2017,3,10
"676",7566,4526,1,4,2,0,0,0,142,2017,3,16
"677",4989,4418,1,4,2,0,0,0,112,2015,8,19
"678",1538,93,1,1,2,0,0,0,107,2013,6,20
"679",1538,93,1,1,2,0,0,0,142,2013,6,20
"680",3020,2518,1,4,2,0,0,0,177,2017,6,21
"681",3051,271,1,2,2,0,0,0,141,2017,12,8
"682",1538,93,1,1,2,0,0,0,125,2013,6,21
"683",8685,1451,1,4,2,0,0,0,150,2015,1,1
"684",8685,1451,1,4,2,0,0,0,140,2015,1,1
"685",102,126,1,1,1,0,0,0,25,2013,7,1
"686",8685,1451,1,4,2,0,0,0,142,2015,1,2
"687",3051,271,1,2,1,0,0,0,35,2017,12,1
"688",8685,1451,1,4,2,0,0,0,117,2015,1,17
"689",7566,4526,1,4,2,0,0,0,142,2017,3,2
"690",8685,1451,1,4,2,0,0,0,144,2015,1,8
"691",64,74,1,1,1,0,0,0,58,2015,3,10
"692",8685,1451,1,4,2,0,0,0,113,2015,1,18
"693",8685,1451,1,4,2,0,0,0,73,2015,1,18
"694",8685,1451,1,4,2,0,0,0,125,2015,1,15
"695",7566,4526,1,4,2,0,0,0,142,2017,3,4
"696",8685,1451,1,4,1,0,1,0,138,2015,1,4
"697",4989,4418,1,4,2,0,0,0,142,2015,8,20
"698",7566,4526,1,4,2,0,0,0,111,2017,3,22
"699",8685,1451,1,4,2,0,0,0,142,2015,1,5
"700",3051,271,1,2,2,0,0,0,105,2017,12,20
"701",3051,271,1,2,1,0,0,0,40,2017,12,16
"702",8685,1451,1,4,2,0,0,0,152,2015,1,19
"703",8685,1451,1,4,2,0,0,0,142,2015,1,23
"704",4989,4418,1,4,2,0,0,0,103,2015,8,19
"705",3051,271,1,6,2,0,0,0,142,2017,12,15
"706",7566,4526,1,4,2,0,0,0,142,2017,3,21
"707",8685,1451,1,4,2,0,0,0,98,2015,1,22
"708",3051,271,1,6,2,0,0,0,110,2017,12,1
"709",7566,4526,1,4,2,0,0,0,142,2017,3,3
"710",3920,5108,2,1,1,0,3,0,56,2017,12,13
"711",83,230,1,1,1,0,0,0,61,2015,3,21
"712",56,79,1,10,2,0,0,0,118,2015,3,9
"713",7566,4526,1,4,2,0,0,0,83,2017,3,19
"714",8685,1451,1,4,2,0,0,0,130,2015,1,10
"715",3051,271,1,2,1,0,0,0,95,2017,12,23
"716",4989,4418,1,4,2,0,0,0,142,2015,8,2
"717",3051,271,1,2,2,0,0,0,148,2017,12,7
"718",8685,1451,1,4,2,0,0,0,142,2015,1,19
"719",8685,1451,1,4,2,0,0,0,142,2015,1,1
"720",78,108,1,1,1,0,0,0,60,2015,3,13
"721",8685,1451,1,4,2,0,0,0,142,2015,1,2
"722",4989,4418,1,4,2,0,0,0,143,2015,8,20
"723",3051,271,1,2,2,0,0,0,142,2017,12,20
"724",8685,1451,1,4,2,0,0,0,146,2015,1,9
"725",3020,2518,1,4,2,0,0,0,148,2017,6,1
"726",3051,271,1,1,1,0,0,0,105,2017,12,20
"727",1003,2837,1,8,1,1,0,0,111,2018,9,15
"728",3051,271,1,1,1,0,1,1,122,2017,12,21
"729",8685,1451,1,4,2,0,0,0,142,2015,1,16
"730",289,36,1,4,1,1,0,0,31,2010,3,12
"731",375,522,1,1,1,0,0,0,65,2014,4,13
"732",19845,808,1,1,2,0,0,0,142,2015,11,13
"733",3051,271,1,2,2,0,0,0,146,2017,12,6
"734",8685,1451,1,4,2,0,0,0,118,2015,1,0
"735",4989,4418,1,4,2,0,0,0,144,2015,8,22
"736",8685,1451,1,4,2,0,0,0,142,2015,1,16
"737",7566,4526,1,4,2,0,0,0,95,2017,3,3
"738",3051,271,1,1,2,0,0,0,100,2017,12,2
"739",4989,4418,1,4,2,0,0,0,175,2015,8,1
"740",19845,808,1,1,1,0,0,0,123,2015,11,9
"741",8685,1451,1,4,2,0,0,0,141,2015,1,22
"742",8685,1451,1,4,2,0,0,0,126,2015,1,17
"743",3051,271,1,1,2,0,0,0,146,2017,12,6
"744",3051,271,1,1,2,0,0,0,141,2017,12,6
"745",3051,271,1,2,1,0,0,0,34,2017,12,2
"746",8685,1451,1,4,1,0,0,0,63,2015,1,12
"747",8685,1451,1,4,1,2,1,2,236,2015,1,14
"748",7566,4526,1,4,2,0,0,0,142,2017,3,22
"749",3020,2518,1,4,1,0,1,1,23,2017,6,23
"750",8685,1451,1,4,1,0,0,0,116,2015,1,17
"751",8685,1451,1,4,2,0,0,0,125,2015,1,8
"752",7566,4526,1,4,2,0,0,0,177,2017,3,2
"753",8685,1451,1,4,2,0,0,0,142,2015,1,3
"754",8685,1451,1,4,2,0,0,0,97,2015,1,16
"755",8685,1451,1,4,2,0,0,0,142,2015,1,20
"756",8685,1451,1,4,2,0,0,0,148,2015,1,15
"757",8685,1451,1,4,1,1,4,6,125,2015,1,19
"758",8685,1451,1,4,2,0,0,0,146,2015,1,19
"759",1212,2025,1,1,1,0,0,0,85,2015,7,10
"760",8685,1451,1,4,2,0,0,0,146,2015,1,5
"761",109,143,1,1,1,0,0,0,43,2014,5,4
"762",7566,4526,1,4,2,0,0,0,154,2017,3,1
"763",1212,2025,1,1,1,2,0,1,99,2015,7,17
"764",7566,4526,1,4,2,0,0,0,142,2017,3,11
"765",7566,4526,1,4,2,0,0,0,158,2017,3,7
"766",8685,1451,1,4,2,0,0,0,142,2015,1,3
"767",8685,1451,1,4,2,0,0,0,55,2015,1,3
"768",3051,271,1,2,2,0,0,0,142,2017,12,4
"769",7566,4526,1,4,2,0,0,0,144,2017,3,16
"770",3051,271,1,2,1,0,0,0,23,2017,12,20
"771",8685,1451,1,4,2,0,0,0,142,2015,1,8
"772",7566,4526,1,4,2,0,0,0,96,2017,3,3
"773",3051,271,1,1,2,0,0,0,162,2017,12,0
"774",3051,271,1,2,2,0,0,0,142,2017,12,7
"775",4989,4418,1,4,2,0,0,0,53,2015,8,17
"776",8685,1451,1,4,2,0,0,0,99,2015,1,6
"777",65,86,1,1,1,0,0,0,69,2015,3,3
"778",3051,271,1,1,2,0,0,0,148,2017,12,2
"779",8685,1451,1,4,2,0,0,0,40,2015,1,19
"780",3051,271,1,2,2,0,0,0,152,2017,12,6
"781",8685,1451,1,4,2,0,0,0,142,2015,1,21
"782",8685,1451,1,4,2,0,0,0,80,2015,1,8
"783",8685,1451,1,4,2,0,0,0,138,2015,1,1
"784",8685,1451,1,4,2,0,0,0,106,2015,1,4
"785",3051,271,1,2,1,0,0,0,169,2017,12,16
"786",1538,93,1,1,1,0,0,0,130,2013,6,17
"787",3051,271,1,2,2,0,0,0,142,2017,12,2
"788",8685,1451,1,4,2,0,0,0,56,2015,1,7
"789",8685,1451,1,4,2,0,0,0,114,2015,1,11
"790",8685,1451,1,4,2,0,0,0,141,2015,1,2
"791",8685,1451,1,4,2,0,0,0,83,2015,1,20
"792",8685,1451,1,4,2,0,0,0,142,2015,1,16
"793",4989,4418,1,4,2,0,0,0,82,2015,8,16
"794",1212,2025,1,1,1,0,1,0,138,2015,7,17
"795",4989,4418,1,4,2,0,0,0,175,2015,8,18
"796",8685,1451,1,4,2,0,0,0,129,2015,1,13
"797",8685,1451,1,4,2,0,0,0,134,2015,1,10
"798",3051,271,1,2,2,0,0,0,142,2017,12,17
"799",3051,271,1,2,2,0,0,0,127,2017,12,3
"800",3051,271,1,2,2,0,0,0,141,2017,12,20
"801",7566,4526,1,4,2,0,0,0,52,2017,3,14
"802",8685,1451,1,4,2,0,0,0,100,2015,1,17
"803",3051,271,1,2,2,0,0,0,145,2017,12,6
"804",7566,4526,1,4,2,0,0,0,142,2017,3,10
"805",3051,271,1,1,2,0,0,0,142,2017,12,7
"806",1538,93,1,11,2,0,0,0,142,2013,6,4
"807",3051,271,1,2,2,0,0,0,76,2017,12,9
"808",8685,1451,1,4,2,0,0,0,139,2015,1,7
"809",3051,271,1,2,2,0,0,0,124,2017,12,7
"810",4989,4418,1,4,2,0,0,0,133,2015,8,0
"811",8685,1451,1,4,2,0,0,0,150,2015,1,11
"812",1538,93,1,1,1,0,0,0,86,2013,6,5
"813",4989,4418,1,4,2,0,0,0,142,2015,8,4
"814",8685,1451,1,4,2,0,0,0,97,2015,1,2
"815",8685,1451,1,4,2,0,0,0,142,2015,1,6
"816",1538,93,1,1,2,0,0,0,142,2013,6,20
"817",8685,1451,1,4,2,0,0,0,129,2015,1,18
"818",1538,93,1,1,2,0,0,0,142,2013,6,15
"819",4989,4418,1,4,2,0,0,0,112,2015,8,1
"820",7566,4526,1,4,2,0,0,0,142,2017,3,12
"821",8685,1451,1,4,2,0,0,0,106,2015,1,23
"822",3051,271,1,6,2,0,0,0,142,2017,12,13
"823",3051,271,1,2,2,0,0,0,42,2017,12,6
"824",1538,93,1,1,2,0,0,0,142,2013,6,0
"825",3051,271,1,2,2,0,0,0,142,2017,12,1
"826",3020,2518,1,4,2,0,0,0,142,2017,6,5
"827",8685,1451,1,4,2,0,0,0,123,2015,1,9
"828",4989,4418,1,4,2,0,0,0,142,2015,8,19
"829",7566,4526,1,4,1,0,18,25,185,2017,3,13
"830",64,74,1,1,1,0,0,0,60,2015,3,9
"831",8685,1451,1,4,2,0,0,0,95,2015,1,4
"832",7566,4526,1,4,2,0,0,0,142,2017,3,0
"833",3051,271,1,2,2,0,0,0,141,2017,12,10
"834",8685,1451,1,4,2,0,0,0,142,2015,1,6
"835",8685,1451,1,4,2,0,0,0,113,2015,1,0
"836",8685,1451,1,4,2,0,0,0,142,2015,1,23
"837",8685,1451,1,4,2,0,0,0,49,2015,1,21
"838",7566,4526,1,4,2,0,0,0,145,2017,3,19
"839",3051,271,1,2,1,0,0,0,23,2017,12,16
"840",8685,1451,1,4,2,0,0,0,112,2015,1,10
"841",8685,1451,1,4,2,0,0,0,142,2015,1,14
"842",7566,4526,1,4,2,0,0,0,142,2017,3,19
"843",3051,271,1,1,2,0,0,0,81,2017,12,6
"844",8685,1451,1,4,2,0,0,0,104,2015,1,0
"845",7566,4526,1,4,2,0,0,0,145,2017,3,17
"846",3051,271,1,6,2,0,0,0,85,2017,12,17
"847",7566,4526,1,4,2,0,0,0,142,2017,3,18
"848",3051,271,1,2,2,0,0,0,51,2017,12,0
"849",1538,93,1,1,2,0,0,0,105,2013,6,23
"850",8685,1451,1,4,2,0,0,0,142,2015,1,2
"851",8685,1451,1,4,2,0,0,0,142,2015,1,20
"852",7566,4526,1,4,2,0,0,0,181,2017,3,3
"853",8685,1451,1,4,2,0,0,0,54,2015,1,18
"854",8685,1451,1,4,2,0,0,0,145,2015,1,4
"855",8685,1451,1,4,2,0,0,0,140,2015,1,23
"856",8685,1451,1,4,2,0,0,0,142,2015,1,11
"857",8685,1451,1,4,2,0,0,0,142,2015,1,11
"858",8685,1451,1,4,2,0,0,0,141,2015,1,6
"859",8685,1451,1,4,2,0,0,0,142,2015,1,19
"860",8685,1451,1,4,1,0,0,0,132,2015,1,6
"861",7566,4526,1,4,2,0,0,0,142,2017,3,14
"862",71,111,1,1,2,0,0,0,97,2015,3,2
"863",3051,271,1,2,2,0,0,0,142,2017,12,16
"864",3020,2518,1,4,2,0,0,0,157,2017,6,16
"865",7566,4526,1,4,2,0,0,0,142,2017,3,23
"866",8685,1451,1,4,2,0,0,0,114,2015,1,17
"867",3051,271,1,2,2,0,0,0,139,2017,12,16
"868",3051,271,1,2,2,0,0,0,107,2017,12,7
"869",4989,4418,1,4,2,0,0,0,142,2015,8,9
"870",3051,271,1,2,2,0,0,0,146,2017,12,17
"871",55,72,1,13,2,0,0,0,142,2015,3,12
"872",8685,1451,1,4,2,0,0,0,55,2015,1,1
"873",8685,1451,1,4,2,0,0,0,142,2015,1,4
"874",8685,1451,1,4,2,0,0,0,60,2015,1,7
"875",94,89,1,1,1,0,0,0,72,2013,7,12
"876",3051,271,1,2,2,0,0,0,96,2017,12,3
"877",4989,4418,1,4,2,0,0,0,121,2015,8,0
"878",8685,1451,1,4,2,0,0,0,142,2015,1,16
"879",8685,1451,1,4,2,0,0,0,150,2015,1,21
"880",8685,1451,1,4,2,0,0,0,108,2015,1,5
"881",8685,1451,1,4,2,0,0,0,142,2015,1,21
"882",8685,1451,1,4,2,0,0,0,142,2015,1,21
"883",19845,808,1,1,1,0,0,0,131,2015,11,11
"884",8685,1451,1,4,1,0,0,2,80,2015,1,15
"885",7566,4526,1,4,2,0,0,0,142,2017,3,3
"886",1538,93,1,1,2,0,0,0,150,2013,6,15
"887",8685,1451,1,4,2,0,0,0,142,2015,1,1
"888",8685,1451,1,4,2,0,0,0,142,2015,1,0
"889",1538,93,1,1,2,0,0,0,118,2013,6,20
"890",3051,271,1,2,1,0,0,0,31,2017,12,6
"891",3739,4633,1,4,2,0,0,0,177,2017,4,9
"892",43,236,1,4,2,0,0,0,43,2016,6,19
"893",7566,4526,1,4,2,0,0,0,142,2017,3,22
"894",8685,1451,1,4,2,0,0,0,43,2015,1,20
"895",8685,1451,1,4,2,0,0,0,137,2015,1,2
"896",8685,1451,1,4,1,0,0,0,76,2015,1,5
"897",82,113,1,1,2,0,0,0,142,2015,3,2
"898",8685,1451,1,4,2,0,0,0,141,2015,1,1
"899",4989,4418,1,4,2,0,0,0,146,2015,8,7
"900",3020,2518,1,4,2,0,0,0,151,2017,6,19
"901",3051,271,1,2,2,0,0,0,142,2017,12,17
"902",146,299,1,1,2,0,0,0,235,2014,6,0
"903",4989,4418,1,4,2,0,0,0,99,2015,8,6
"904",3051,271,1,2,1,1,5,3,23,2017,12,2
"905",8685,1451,1,4,2,0,0,0,78,2015,1,6
"906",3051,271,1,1,2,0,0,0,113,2017,12,2
"907",3051,271,1,1,2,0,0,0,104,2017,12,1
"908",8685,1451,1,4,2,0,0,0,142,2015,1,14
"909",1538,93,1,9,2,0,0,0,142,2013,6,12
"910",8685,1451,1,4,2,0,0,0,143,2015,1,16
"911",3051,271,1,6,2,0,0,0,103,2017,12,6
"912",78,89,1,1,1,0,0,0,67,2015,3,21
"913",3051,271,1,2,2,0,0,0,137,2017,12,2
"914",4989,4418,1,4,2,0,0,0,123,2015,8,1
"915",8685,1451,1,4,2,0,0,0,137,2015,1,16
"916",124,241,1,1,1,0,0,0,59,2014,5,23
"917",8685,1451,1,4,2,0,0,0,109,2015,1,22
"918",19845,808,1,5,1,0,0,0,193,2015,11,12
"919",4989,4418,1,4,2,0,0,0,82,2015,8,8
"920",4989,4418,1,4,2,0,0,0,135,2015,8,20
"921",8685,1451,1,4,2,0,0,0,149,2015,1,15
"922",8685,1451,1,4,2,0,0,0,72,2015,1,4
"923",8685,1451,1,4,2,0,0,0,142,2015,1,22
"924",8685,1451,1,4,2,0,0,0,142,2015,1,6
"925",7566,4526,1,4,2,0,0,0,184,2017,3,14
"926",3020,2518,1,4,2,0,0,0,142,2017,6,0
"927",8685,1451,1,4,2,0,0,0,142,2015,1,22
"928",8685,1451,1,4,1,0,0,0,67,2015,1,7
"929",8685,1451,1,4,2,0,0,0,154,2015,1,21
"930",7566,4526,1,4,2,0,0,0,94,2017,3,9
"931",8685,1451,1,4,2,0,0,0,142,2015,1,7
"932",1538,93,1,1,1,0,0,0,90,2013,6,19
"933",7566,4526,1,4,1,1,14,41,175,2017,3,15
"934",7566,4526,1,4,2,0,0,0,192,2017,3,15
"935",8685,1451,1,4,2,0,0,0,141,2015,1,9
"936",8685,1451,1,4,1,0,12,13,212,2015,1,0
"937",8685,1451,1,4,2,0,0,0,96,2015,1,19
"938",3051,271,1,1,1,0,0,0,45,2017,12,3
"939",4989,4418,1,4,2,0,0,0,109,2015,8,19
"940",8685,1451,1,4,2,0,0,0,140,2015,1,23
